idPlayer_posPlayer_typePlayer_distAllieLPP_typeAllieLPP_distAdvLPP_typeAdvLPP_distBall_distSaCage_distCageAdv_distDefCage1_typeDefCage1_distAdvCage1_typeAdvCage1_distBallCage1_distDefCage2_typeDefCage2_distAdvCage2_typeAdvCage2_distBallCage2_ballPos_nextLikelyPosition_ballWithTeam
[(1, 3), (22.699937843452695, 45.00498585554202), 'agility', 28.466292718218448, 'strength', 74.80006232271532, 'speed', 52.30006239420243, 22.69993839100387, 127.30006225418575]_[(1, 1), (40.193996671268394, 22.548634262992078), 'strength', 28.466292718218448, 'agility', 61.54707012498232, 'speed', 41.41885671015762, 46.03934395565197, 112.07775064876307]_[(1, 2), (50.148658829249435, 67.63379294632449), 'strength', 28.64154604816528, 'speed', 52.482740913617555, 'speed', 33.613654087619366, 55.01978340115077, 102.38446618864951]_[(1, 0), (67.7, 45.0), 'speed', 28.64154604816528, 'strength', 29.799999999999997, 'speed', 7.299999999999997, 67.7, 82.3]_[(2, 3), (135.2, 45.0), 'agility', 24.510637468665468, 'strength', 67.49999999999999, 'speed', 60.19999999999999, 14.800000000000011, 135.2]_[(2, 2), (125.12606855942899, 67.3447366162822), 'strength', 24.510637468665468, 'agility', 61.62013148836394, 'speed', 54.880871017829136, 33.43650280399028, 127.10554782380645]_[(2, 1), (114.80573306765608, 22.547543232932572), 'strength', 28.34786079911493, 'speed', 52.18297521911048, 'speed', 45.70130413818101, 41.746248212050254, 116.98063583379486]_[(2, 0), (97.5, 45.0), 'speed', 28.34786079911493, 'strength', 29.799999999999997, 'speed', 22.5, 52.5, 97.5]_22.69993839100387_agility_97.5_speed_75.0_14.800000000000011_agility_82.3_speed_75.0_(75.000000,45.000000)_(75.000000,45.000000)_1
[(1, 3), (13.852417675022005, 53.00273610489396), 'agility', 37.45864672887775, 'strength', 26.90770600252507, 'speed', 22.88525677969979, 15.997914258047373, 136.38257937911732]_[(1, 2), (48.79370156838703, 66.50299145959498), 'strength', 29.847883844570102, 'strength', 10.5637738329209, 'speed', 14.578051220604141, 53.321702471472435, 103.46542168251246]_[(1, 1), (76.48520290735397, 55.36400929815216), 'strength', 29.847883844570102, 'strength', 34.85764282524415, 'strength', 41.56467738310282, 77.18418848774205, 74.2417542916727]_[(1, 0), (150.0, 40.20825254584426), 'speed', 75.06079105836844, 'strength', 18.56230438953058, 'strength', 116.56407889188296, 150.07651662956602, 4.79174745415574]_[(2, 2), (132.8245045294499, 47.24824541449829), 'strength', 1.9782060154940186, 'agility', 18.56230438953058, 'speed', 98.48484480787114, 17.322016398292067, 132.84353055733527]_[(2, 3), (132.12939327855202, 45.396187265137996), 'agility', 1.9782060154940186, 'strength', 18.60841882708779, 'speed', 98.07379096456083, 17.874997872495523, 132.12998725689533]_[(2, 1), (110.36240443396973, 47.15483881281338), 'strength', 21.837917909597305, 'agility', 34.85764282524415, 'strength', 76.323374114152, 39.6961246542454, 110.38343916890933]_[(2, 0), (39.10744980192888, 62.28756214457964), 'speed', 72.84413411558945, 'strength', 10.5637738329209, 'strength', 4.023558011487696, 112.23198071108978, 42.75806865274775]_15.997914258047373_agility_42.75806865274775_speed_38.750758794188165_17.322016398292067_strength_4.79174745415574_speed_115.80616238920538_(35.301847,60.981268)_(14.869218,53.329381)_2
[(1, 3), (22.5, 45.0), 'agility', 53.26479278500496, 'strength', 47.80280112151898, 'speed', 43.002283043142825, 22.5, 127.5]_[(1, 2), (64.83421375736992, 77.32572498761361), 'strength', 53.26479278500496, 'agility', 5.846859991507113, 'speed', 10.384410296096803, 72.44603349743285, 91.09425691172954]_[(1, 1), (114.51226890960359, 33.07633100907383), 'strength', 36.31866671588511, 'speed', 17.18168607893079, 'strength', 70.56737673844559, 115.13137545009414, 37.43732015181458]_[(1, 0), (150.0, 40.80073998809951), 'speed', 36.31866671588511, 'strength', 13.395534727039573, 'agility', 99.30608899589548, 150.0587677699892, 4.199260011900492]_[(2, 3), (138.88609086930686, 48.278799526376716), 'agility', 4.770197745451532, 'strength', 13.395534727039573, 'speed', 86.4713498048256, 11.587471790665669, 138.92478815276823]_[(2, 2), (136.33729841484487, 44.24662349415931), 'strength', 4.770197745451532, 'agility', 14.09054746070342, 'speed', 85.26146684169574, 13.683456828029726, 136.33937991357453]_[(2, 1), (111.74274405036093, 50.033337483359354), 'strength', 25.266146583528712, 'strength', 17.18168607893079, 'strength', 60.18586629302175, 38.586942338277915, 111.85604737396125]_[(2, 0), (59.2614290348661, 75.55658898466909), 'speed', 58.358587996581214, 'strength', 5.846859991507113, 'strength', 4.814883964256065, 95.74546146514018, 66.67549851056586]_22.5_agility_66.67549851056586_speed_62.07796443311311_11.587471790665669_agility_4.199260011900492_speed_98.05861270986657_(55.793940,72.215986)_(39.393439,61.405034)_2
[(1, 3), (22.699999998011407, 44.99997179649377), 'agility', 28.46630552435299, 'strength', 74.60000000199392, 'speed', 52.300000001996196, 22.69999999802893, 127.30000000199172]_[(1, 1), (40.19502006610484, 22.54435283324055), 'strength', 28.46630552435299, 'agility', 61.36150929474079, 'speed', 41.42031769405972, 46.04232539514661, 112.0776057379935]_[(1, 2), (50.148658829249435, 67.63379294632449), 'strength', 28.64154604816528, 'speed', 52.30236665140121, 'speed', 33.613654087619366, 55.01978340115077, 102.38446618864951]_[(1, 0), (67.7, 45.0), 'speed', 28.64154604816528, 'strength', 29.599999999999994, 'speed', 7.299999999999997, 67.7, 82.3]_[(2, 3), (135.2, 45.0), 'agility', 24.510637468665468, 'strength', 67.49999999999999, 'speed', 60.19999999999999, 14.800000000000011, 135.2]_[(2, 2), (125.12606855942899, 67.3447366162822), 'strength', 24.510637468665468, 'agility', 61.62013148836394, 'speed', 54.880871017829136, 33.43650280399028, 127.10554782380645]_[(2, 1), (115.0, 22.5), 'strength', 28.627609051403507, 'speed', 52.37881251040348, 'speed', 45.89389937671455, 41.608292442733095, 117.18041645257965]_[(2, 0), (97.3, 45.0), 'speed', 28.627609051403507, 'strength', 29.599999999999994, 'speed', 22.299999999999997, 52.7, 97.3]_22.69999999802893_agility_97.3_speed_75.0_14.800000000000011_agility_82.3_speed_75.0_(75.000000,45.000000)_(75.000000,45.000000)_1
[(1, 3), (11.452869958091167, 45.36758166380009), 'agility', 71.04769382684934, 'strength', 81.91694629452347, 'speed', 85.88222236630877, 11.458767235462512, 138.54761765952225]_[(1, 1), (78.78030139211384, 22.67855844527653), 'strength', 46.683561757930065, 'speed', 35.72041679961213, 'strength', 65.19950280838773, 81.88151586599524, 74.63573020262533]_[(1, 2), (83.44754528361888, 84.86507421881757), 'strength', 51.752432354073896, 'speed', 1.1183658905081846, 'speed', 3.860560769906762, 92.48090049482356, 77.57869147676954]_[(1, 0), (118.66322121683923, 46.94185675076247), 'speed', 46.683561757930065, 'strength', 25.803968749358283, 'strength', 51.82622229323205, 118.67910884901777, 31.396886981757227]_[(2, 3), (148.49115925235304, 44.73165177289801), 'agility', 3.829972655812105, 'strength', 29.909712360613373, 'speed', 75.42417674611953, 1.5325179192259413, 148.49140172709886]_[(2, 2), (144.66125003193577, 44.70960846028062), 'strength', 3.829972655812105, 'agility', 26.093685724729436, 'speed', 72.31297954874142, 5.346641793485558, 144.6615414961716]_[(2, 1), (94.12804185904133, 54.93371367506652), 'strength', 30.661945519478373, 'speed', 25.803968749358283, 'speed', 33.43021190659499, 56.74816626009373, 94.65076297418653]_[(2, 0), (83.79378561217266, 83.80165525155437), 'speed', 30.661945519478373, 'strength', 1.1183658905081846, 'strength', 4.431686307620387, 76.73872082480547, 92.34157762069711]_11.458767235462512_agility_92.34157762069711_speed_96.19232217930222_1.5325179192259413_agility_31.396886981757227_speed_76.52342732037032_(86.323760,87.440209)_(86.870452,85.144104)_1
[(1, 3), (20.19460950450116, 52.02102346675895), 'agility', 29.454043830421423, 'strength', 18.83570940289509, 'speed', 15.18861276464071, 21.380295216859576, 129.99513134040723]_[(1, 2), (44.76282521423043, 68.26736074026765), 'strength', 29.454043830421423, 'agility', 11.397046981436924, 'speed', 14.610487469397418, 50.44879182871966, 107.77862975891075]_[(1, 1), (79.0392417688259, 52.267018782362584), 'strength', 37.827023073380275, 'strength', 38.80763255226369, 'strength', 48.587657828929885, 79.37261052387105, 71.33189168055445]_[(1, 0), (127.245938297602, 52.56430793737496), 'speed', 48.20761320641378, 'strength', 18.540157436303147, 'strength', 96.25269676002338, 127.47057530194397, 23.97845029454509]_[(2, 3), (147.90732381347036, 44.8817614362789), 'agility', 4.031643526046656, 'strength', 22.043465521029997, 'speed', 117.71106852963315, 2.096013830970369, 147.90737107399593]_[(2, 2), (143.9020754711683, 44.42118002371369), 'strength', 4.031643526046656, 'agility', 18.540157436303147, 'speed', 113.82188048104243, 6.125333960224157, 143.90323956560104]_[(2, 1), (40.24870618390918, 51.11519703103727), 'strength', 15.291850291041651, 'speed', 17.73623383157056, 'strength', 14.12923833040796, 109.92152714111236, 40.710612672951214]_[(2, 0), (33.84384000847096, 65.00110264062421), 'speed', 15.291850291041651, 'strength', 11.397046981436924, 'strength', 3.674818771917801, 117.86559129287257, 39.31220692558183]_21.380295216859576_agility_39.31220692558183_speed_35.86444256634002_2.096013830970369_agility_23.97845029454509_speed_119.7643621196889_(31.475853,62.190955)_(16.087231,53.236240)_2
[(1, 3), (22.69999999966944, 44.999988501133764), 'agility', 28.38202745687117, 'strength', 74.60000000033143, 'speed', 52.30000000033182, 22.699999999672354, 127.30000000033108]_[(1, 1), (40.0, 22.5), 'strength', 28.38202745687117, 'agility', 61.559239761387566, 'speed', 41.608292442733095, 45.89389937671455, 112.2775578644281]_[(1, 2), (50.148658829249435, 67.63379294632449), 'strength', 28.64154604816528, 'speed', 52.30236665140121, 'speed', 33.613654087619366, 55.01978340115077, 102.38446618864951]_[(1, 0), (67.7, 45.0), 'speed', 28.64154604816528, 'strength', 29.599999999999994, 'speed', 7.299999999999997, 67.7, 82.3]_[(2, 3), (135.2, 45.0), 'agility', 24.510637468665468, 'strength', 67.49999999999999, 'speed', 60.19999999999999, 14.800000000000011, 135.2]_[(2, 2), (125.12606855942899, 67.3447366162822), 'strength', 24.510637468665468, 'agility', 61.62013148836394, 'speed', 54.880871017829136, 33.43650280399028, 127.10554782380645]_[(2, 1), (114.80862005696171, 22.55808371030386), 'strength', 28.46386100044706, 'speed', 52.181047233884684, 'speed', 45.69864152896959, 41.73814597043101, 116.98144658935246]_[(2, 0), (97.3, 45.0), 'speed', 28.46386100044706, 'strength', 29.599999999999994, 'speed', 22.299999999999997, 52.7, 97.3]_22.699999999672354_agility_97.3_speed_75.0_14.800000000000011_agility_82.3_speed_75.0_(75.000000,45.000000)_(75.000000,45.000000)_1
[(1, 3), (0.0, 44.8000352248947), 'agility', 66.2563984467827, 'strength', 53.118716983727886, 'speed', 49.117645879826874, 0.19996477510530042, 150.00013328631172]_[(1, 2), (59.28981549638318, 74.37414744392285), 'strength', 57.185480366104684, 'speed', 13.288250192730166, 'speed', 17.26065692238587, 66.16738440993778, 95.34766966600455]_[(1, 0), (114.08359831082474, 58.00892426836083), 'speed', 16.54868277740001, 'strength', 14.75855141534531, 'agility', 71.68636861990095, 114.82290500664735, 38.19973849279781]_[(1, 1), (121.6343335800985, 43.283256250903655), 'strength', 16.54868277740001, 'speed', 8.27705361216357, 'agility', 82.38261944138837, 121.64644801462448, 28.417569223020976]_[(2, 1), (137.74415313670087, 45.37902085805962), 'strength', 0.4285255520242758, 'strength', 16.245569101601088, 'strength', 97.34029947427817, 12.261706208659678, 137.74467459817728]_[(2, 2), (137.32486126698774, 45.29054217853639), 'strength', 0.4285255520242758, 'strength', 15.818402444251765, 'strength', 96.95378347193133, 12.678468229980163, 137.3251686208866]_[(2, 3), (126.47722613877164, 49.99563348730644), 'agility', 11.82408863713273, 'strength', 8.27705361216357, 'strength', 85.32308545884294, 24.04739578553124, 126.57584716563218]_[(2, 0), (46.7095328519195, 70.09465193977762), 'speed', 82.26089857920404, 'agility', 13.288250192730166, 'strength', 4.002755601140339, 106.29516526939163, 53.02378725839122]_0.19996477510530042_agility_53.02378725839122_speed_49.0223397044488_12.261706208659678_strength_28.417569223020976_strength_109.37004807928868_(43.137941,68.287503)_(32.513978,63.383475)_2
[(1, 3), (0.9804085335155119, 44.89498417780774), 'agility', 55.51033509421318, 'strength', 39.17563557227274, 'speed', 35.07610206073891, 0.9860168434163549, 149.0196284694095]_[(1, 2), (50.02233111556245, 70.90050535559517), 'strength', 55.51033509421318, 'agility', 16.39336424073813, 'speed', 20.48059954135947, 56.3300078813254, 103.27812185183]_[(1, 1), (117.45311156471652, 48.670743495642924), 'strength', 7.106664640941508, 'speed', 3.5575818454172996, 'agility', 87.08289122094745, 117.51045814753915, 32.753233498840906]_[(1, 0), (121.47165992242947, 54.53213850157205), 'speed', 7.106664640941508, 'strength', 6.4991966060820685, 'agility', 90.36373188874934, 121.84508947316469, 30.078694319977874]_[(2, 2), (136.97015117415185, 45.199603654508735), 'strength', 0.581306041743706, 'strength', 18.09141889823367, 'speed', 106.90328372882, 13.031377595762837, 136.97029661313033]_[(2, 1), (136.39737705832664, 45.29883331947029), 'strength', 0.581306041743706, 'strength', 17.550810710808822, 'speed', 106.322013154431, 13.605905050608138, 136.3977044152289]_[(2, 3), (115.61418686117568, 51.716190018166344), 'agility', 21.751401374836767, 'strength', 3.5575818454172996, 'strength', 84.8340429241107, 35.035572688030385, 115.8090990031913]_[(2, 0), (35.03050211905861, 64.26820149727428), 'speed', 81.55539981379877, 'agility', 16.39336424073813, 'strength', 4.099910947829007, 116.57293438845635, 39.97999084108115]_0.9860168434163549_agility_39.97999084108115_speed_35.88008553019067_13.031377595762837_strength_30.078694319977874_speed_119.8123574667627_(31.441265,62.286624)_(15.344905,53.724706)_2
[(1, 3), (39.80952463451855, 58.1457656921829), 'agility', 7.674086923680104, 'strength', 18.1116257732616, 'speed', 56.652847335294396, 41.92385248590726, 110.97185236313102]_[(1, 2), (47.478350915838014, 58.42986704582607), 'strength', 7.674086923680104, 'agility', 25.5157488353013, 'speed', 49.038455070019964, 49.34121132031541, 103.39753314177577]_[(1, 1), (82.54816104177479, 55.51288042809189), 'strength', 35.1909135033079, 'strength', 10.244098389788912, 'agility', 13.86007356976409, 83.2148997852797, 68.26617928185014]_[(1, 0), (135.57021791523468, 43.30767357346452), 'speed', 54.4086903854215, 'strength', 9.444877275248222, 'strength', 40.62900281044127, 135.5807801803713, 14.528681280410984]_[(2, 2), (147.1354831985124, 45.45791565662554), 'strength', 2.818337338755679, 'strength', 11.763456213578785, 'speed', 51.509212313120436, 2.900886632494901, 147.13619576028293]_[(2, 1), (144.4870163506594, 46.42157986725496), 'strength', 2.818337338755679, 'strength', 9.444877275248222, 'speed', 48.74383140685415, 5.693318719067252, 144.49400950639682]_[(2, 3), (92.75756446547761, 54.67048292586338), 'agility', 52.383018183488204, 'strength', 10.244098389788912, 'strength', 3.6664128896629884, 58.05354998571032, 93.26030240990349]_[(2, 0), (22.82105613253882, 51.86699781082939), 'speed', 69.99267623539932, 'agility', 18.1116257732616, 'agility', 73.48659595923665, 127.36419992359227, 23.831832953812498]_41.92385248590726_agility_23.831832953812498_speed_96.6752339291918_2.900886632494901_strength_14.528681280410984_speed_54.410095250013406_(96.285475,53.672268)_(125.061906,49.026282)_1
[(1, 3), (15.199999959109723, 44.99987210899422), 'agility', 24.58833877554849, 'strength', 67.3000000410118, 'speed', 59.800000041027026, 15.199999959647752, 134.80000004095092]_[(1, 2), (25.19678840262285, 67.46430231669777), 'strength', 24.58833877554849, 'agility', 61.54919120467605, 'speed', 54.635197116777334, 33.756821893989695, 126.8088581432531]_[(1, 1), (35.195486194285266, 22.54225100997449), 'strength', 28.47382119199054, 'speed', 52.364754521472236, 'speed', 45.702842460927165, 41.75012261240818, 116.98045511907337]_[(1, 0), (52.7, 45.0), 'speed', 28.47382119199054, 'strength', 29.799999999999997, 'speed', 22.299999999999997, 52.7, 97.3]_[(2, 3), (127.30342473055339, 45.0368532690815), 'agility', 28.483514581975086, 'strength', 74.60343383310708, 'speed', 52.30343771405572, 22.696605189435214, 127.30343006490875]_[(2, 1), (109.80890974848063, 22.559029787177845), 'strength', 28.483514581975086, 'agility', 61.35979723526535, 'speed', 41.41566541745576, 46.03173774363234, 112.0785162475072]_[(2, 2), (99.80758879540797, 67.44542960191235), 'strength', 28.343428513948954, 'speed', 52.18162734269264, 'speed', 33.4546524695214, 54.98250133038019, 102.30030347544258]_[(2, 0), (82.5, 45.0), 'speed', 28.343428513948954, 'strength', 29.799999999999997, 'speed', 7.5, 67.5, 82.5]_15.199999959647752_agility_82.5_speed_75.0_22.696605189435214_agility_97.3_speed_75.0_(75.000000,45.000000)_(75.000000,45.000000)_1
